row,original_index,problem_id,sample_idx,y_error,is_correct,n_steps,response_chars,primary_escape_raw_mean,primary_escape_mean,primary_escape_late,primary_escape_max,primary_coherent_escape,primary_late_coherent_escape,primary_normal_persistence,phase_escape_mean,phase_coherent_escape,shuffle_escape_mean,shuffle_coherent_escape,wrong_problem_escape_mean,wrong_problem_coherent_escape,random_escape_mean,rank_support_rate,mean_selected_rank,state_match_cosine_mean,shuffle_changed_rate_mean
1603,1669,139,1,0,1,4,493,0.7942752838134766,0.9700080156326294,nan,0.9700080156326294,0.9700080752372742,nan,0.9999999403953552,0.9700080156326294,0.9700080752372742,0.922659158706665,0.922659158706665,0.8683938980102539,0.8101754188537598,0.988290548324585,0.3333333432674408,3.6666667461395264,0.8487245440483093,1.0
1604,1670,139,2,0,1,6,354,0.31939613819122314,0.06111644208431244,nan,0.06111644208431244,0.06111644208431244,nan,1.0,0.06111644208431244,0.06111644208431244,0.7998437285423279,0.7998437881469727,0.8339149951934814,0.7475818991661072,0.9787279367446899,0.20000000298023224,4.0,0.8828136324882507,1.0
1605,1671,139,3,0,1,7,387,0.2800697088241577,0.16090485453605652,0.206268310546875,0.206268310546875,0.08311313390731812,0.2062682956457138,0.5165359377861023,0.16090485453605652,0.08311313390731812,0.7685943841934204,0.4327927529811859,0.6238430738449097,0.25962769985198975,0.9925891757011414,0.3333333432674408,4.0,0.878027617931366,1.0
1606,1672,139,4,0,1,7,336,0.3940412402153015,0.3214223384857178,0.3862355947494507,0.3862355947494507,0.13644906878471375,0.3862355947494507,0.4245164394378662,0.3214223384857178,0.13644906878471375,0.8361748456954956,0.43649208545684814,0.7164154052734375,0.2752305865287781,0.986924409866333,0.3333333432674408,4.0,0.8589676022529602,1.0
1607,1673,139,5,0,1,7,485,0.3776193857192993,0.1785540133714676,0.16977152228355408,0.1873365044593811,0.07705531269311905,0.16977150738239288,0.43155184388160706,0.1785540133714676,0.07705531269311905,0.8692795634269714,0.48407182097435,0.663078784942627,0.29249095916748047,0.9922362565994263,0.3333333432674408,4.0,0.8559813499450684,1.0
1608,1674,139,6,0,1,8,513,0.41144388914108276,0.22058570384979248,0.23394228518009186,0.3541449308395386,0.06231708824634552,0.09279035776853561,0.28250735998153687,0.22058570384979248,0.06231708824634552,0.7951327562332153,0.193600133061409,0.7321372032165527,0.15151256322860718,0.9878687262535095,0.4285714328289032,4.0,0.8595414757728577,1.0
1609,1675,139,7,0,1,7,308,0.22063107788562775,0.11196252703666687,0.15650145709514618,0.15650145709514618,0.05524244159460068,0.15650145709514618,0.4934011697769165,0.11196252703666687,0.05524244159460068,0.8065515756607056,0.47328415513038635,0.6554622650146484,0.27655214071273804,0.9915668964385986,0.3333333432674408,4.0,0.8778190016746521,1.0
1610,1676,139,8,1,0,10,1659,0.7300498485565186,0.6958163976669312,0.7725021839141846,0.9498866200447083,0.06638207286596298,0.08361451327800751,0.09540169686079025,0.6958163976669312,0.06638207286596298,0.907099723815918,0.12094319611787796,0.845495343208313,0.09715691208839417,0.9929531812667847,0.5555555820465088,4.0,0.8332242369651794,1.0
1611,1677,139,9,0,1,6,205,0.343186616897583,0.07337334752082825,nan,0.07337334752082825,0.07337334752082825,nan,1.0,0.07337334752082825,0.07337334752082825,0.8221002221107483,0.8221002221107483,0.8228321075439453,0.7366525530815125,0.9944069385528564,0.20000000298023224,4.0,0.8714510798454285,1.0
1612,1678,139,10,0,1,6,504,0.4696444571018219,0.25865018367767334,nan,0.25865018367767334,0.25865018367767334,nan,1.0,0.25865018367767334,0.25865018367767334,0.8744614124298096,0.8744613528251648,0.7258014678955078,0.594515323638916,0.9919909238815308,0.20000000298023224,4.0,0.8373294472694397,1.0
1613,1679,139,11,0,1,7,404,0.6336991786956787,0.6199458837509155,0.2645249366760254,0.955837607383728,0.1520950347185135,0.2645249366760254,0.24533595144748688,0.6199458837509155,0.1520950347185135,0.917963445186615,0.2506571412086487,0.7812680006027222,0.17180536687374115,0.9925743341445923,0.5,3.8333332538604736,0.8375560641288757,1.0
1614,1680,140,0,0,1,7,516,0.18632082641124725,0.09251713752746582,0.09251713752746582,0.09251713752746582,0.09251712262630463,0.09251712262630463,1.0,0.09251713752746582,0.09251712262630463,0.8232537508010864,0.8232538104057312,0.43316158652305603,0.3465988039970398,0.9883979558944702,0.1666666716337204,3.8333332538604736,0.920997142791748,1.0
1615,1681,140,1,0,1,7,559,0.22970102727413177,0.20048782229423523,0.12247072905302048,0.2785049080848694,0.11066858470439911,0.12247072160243988,0.5519965291023254,0.20048782229423523,0.11066858470439911,0.6723685264587402,0.39146333932876587,0.6424691677093506,0.23503537476062775,0.9906357526779175,0.3333333432674408,3.8333332538604736,0.9141555428504944,1.0
1616,1682,140,2,0,1,7,423,0.18139958381652832,0.14036007225513458,0.14036007225513458,0.14036007225513458,0.14036007225513458,0.14036007225513458,1.0000001192092896,0.14036007225513458,0.14036007225513458,0.6057250499725342,0.605725109577179,0.4819941520690918,0.38986724615097046,0.9914095401763916,0.1666666716337204,3.8333332538604736,0.9093686938285828,1.0
1617,1683,140,3,0,1,4,387,0.33445167541503906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8825019598007202,1.0
1618,1684,140,4,0,1,5,498,0.4304785132408142,0.2945731282234192,0.259937584400177,0.3292086720466614,0.1653500497341156,0.2599375545978546,0.5613209009170532,0.2945731282234192,0.1653500497341156,0.3949950337409973,0.21267001330852509,0.6867256760597229,0.2864671051502228,0.9942787885665894,0.5,4.0,0.8887875080108643,1.0
1619,1685,140,5,0,1,9,431,0.5485016107559204,0.5984616279602051,0.6884417533874512,0.8894289135932922,0.02220788598060608,0.08615569025278091,0.03710828721523285,0.5984616279602051,0.02220788598060608,0.692590057849884,0.05969827622175217,0.7911278605461121,0.041998859494924545,0.991377592086792,0.75,3.25,0.8787195682525635,1.0
1620,1686,140,6,0,1,4,444,0.18995021283626556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8648514151573181,1.0
1621,1687,140,7,0,1,13,660,0.8018460273742676,0.8272023797035217,0.8218596577644348,0.9848876595497131,0.017382513731718063,0.09993200749158859,0.021013613790273666,0.8272023797035217,0.017382513731718063,0.9027535319328308,0.023477425798773766,0.891700267791748,0.01621311344206333,0.9963623881340027,0.8333333134651184,2.8333332538604736,0.8200014233589172,1.0
1622,1688,140,8,0,1,7,664,0.20661284029483795,0.18837416172027588,0.18837416172027588,0.26209205389022827,0.056956563144922256,0.056956563144922256,0.3023586869239807,0.18837416172027588,0.056956563144922256,0.7155998945236206,0.31819969415664673,0.5689418911933899,0.17225110530853271,0.9912165403366089,0.3333333432674408,3.8333332538604736,0.9147973656654358,1.0
1623,1689,140,9,0,1,7,531,0.17450128495693207,0.09835737943649292,0.09835737943649292,0.09835737943649292,0.09835737943649292,0.09835737943649292,1.0,0.09835737943649292,0.09835737943649292,0.9311226606369019,0.9311226606369019,0.436716228723526,0.3437260687351227,0.9868646860122681,0.1666666716337204,3.8333332538604736,0.9218904376029968,1.0
1624,1690,140,10,0,1,7,358,0.38478586077690125,0.4008820056915283,0.3795264959335327,0.6634889841079712,0.03556516394019127,0.1467151641845703,0.08871728926897049,0.4008820056915283,0.03556516394019127,0.6766979098320007,0.11530100554227829,0.7104765176773071,0.07274192571640015,0.9923145771026611,0.6666666865348816,3.8333332538604736,0.9043035507202148,1.0
1625,1691,140,11,0,1,4,441,0.18849679827690125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8749257326126099,1.0
1626,1692,141,0,0,1,8,548,0.6537556052207947,0.43406522274017334,nan,0.7755330801010132,0.13795678317546844,nan,0.31782495975494385,0.43406522274017334,0.13795678317546844,0.8850239515304565,0.18338103592395782,0.92465740442276,0.18638794124126434,0.9913089871406555,0.4285714328289032,4.0,0.8208073973655701,1.0
1627,1693,141,1,0,1,10,951,0.2819024622440338,0.2499849498271942,nan,0.26967132091522217,0.08350980281829834,nan,0.33405929803848267,0.2499849498271942,0.08350980281829834,0.8478460311889648,0.25861331820487976,0.7587320804595947,0.23893938958644867,0.9847952127456665,0.2222222238779068,3.8888888359069824,0.8591776490211487,1.0
1628,1694,141,2,0,1,11,888,0.5845837593078613,0.4703150987625122,0.44379162788391113,0.9100472927093506,0.046429287642240524,0.17593760788440704,0.09871954470872879,0.4703150987625122,0.046429287642240524,0.6910902261734009,0.0976988673210144,0.8500929474830627,0.10308688879013062,0.9921034574508667,0.5,4.0,0.8538834452629089,1.0
1629,1695,141,3,1,0,10,626,0.3856061100959778,0.23980745673179626,nan,0.23980745673179626,0.23980747163295746,nan,1.0000001192092896,0.23980745673179626,0.23980747163295746,0.8100374341011047,0.8100374341011047,0.9022262692451477,0.8476722240447998,0.9981568455696106,0.1111111119389534,4.0,0.842819094657898,1.0
1630,1696,141,4,0,1,13,991,0.47981882095336914,0.2799403965473175,0.34581536054611206,0.5751063227653503,0.039040058851242065,0.061995141208171844,0.13945844769477844,0.2799403965473175,0.039040058851242065,0.8165020942687988,0.13011601567268372,0.8490801453590393,0.1553916335105896,0.9892946481704712,0.3333333432674408,3.75,0.8551968336105347,1.0
1631,1697,141,5,1,0,14,1117,0.6429790258407593,0.6388970613479614,0.678460955619812,0.8533107042312622,0.05730301886796951,0.05528053641319275,0.08969052881002426,0.6388970613479614,0.05730301886796951,0.8974087834358215,0.1351463496685028,0.8783428072929382,0.0871000736951828,0.9913493990898132,0.38461539149284363,3.692307710647583,0.8340957760810852,1.0
1632,1698,141,6,0,1,11,986,0.259603351354599,0.26167112588882446,0.19399422407150269,0.35846441984176636,0.05286305025219917,0.19399422407150269,0.20202092826366425,0.26167112588882446,0.05286305025219917,0.9526587724685669,0.18840746581554413,0.7619222402572632,0.1356964409351349,0.9928664565086365,0.30000001192092896,3.9000000953674316,0.8687037229537964,1.0
1633,1699,141,7,0,1,14,996,0.6760292053222656,0.6890709400177002,0.7552760243415833,0.9224355220794678,0.05929649993777275,0.07623335719108582,0.08605281263589859,0.6890709400177002,0.05929649993777275,0.7457370162010193,0.08188555389642715,0.8821717500686646,0.05797009542584419,0.9925723075866699,0.5384615659713745,3.461538553237915,0.834414005279541,1.0
1634,1700,141,8,1,0,12,873,0.7734841108322144,0.6180238723754883,0.5419706106185913,0.8691391944885254,0.14285476505756378,0.174834743142128,0.2311476320028305,0.6180238723754883,0.14285476505756378,0.7943012118339539,0.19534994661808014,0.7981244921684265,0.1816093623638153,0.9956030249595642,0.27272728085517883,3.909090995788574,0.8081969022750854,1.0
1635,1701,141,9,0,1,11,915,0.2088632583618164,0.1070205420255661,0.13838808238506317,0.13838808238506317,0.05019736662507057,0.13838809728622437,0.4690442383289337,0.1070205420255661,0.05019736662507057,0.9115670919418335,0.4984644055366516,0.741692066192627,0.31589019298553467,0.9930931329727173,0.20000000298023224,4.0,0.8657779097557068,1.0
1636,1702,141,10,0,1,10,696,0.48610007762908936,0.222645103931427,nan,0.3462067246437073,0.09060711413621902,nan,0.40695756673812866,0.222645103931427,0.09060711413621902,0.8935614824295044,0.2827261984348297,0.9169009923934937,0.2620105445384979,0.9920107126235962,0.2222222238779068,4.0,0.8483483791351318,1.0
1637,1703,141,11,0,1,13,1040,0.5476326942443848,0.41443702578544617,0.38094085454940796,0.5893465280532837,0.03687011078000069,0.04697208106517792,0.0889643207192421,0.41443702578544617,0.03687011078000069,0.7883040308952332,0.08145277947187424,0.890794575214386,0.07794880867004395,0.9926947951316833,0.4166666567325592,3.6666667461395264,0.8446063995361328,1.0
1638,1704,142,0,0,1,9,402,0.653520941734314,0.7811188101768494,0.7811188101768494,0.8662477731704712,0.03659529983997345,0.03659529983997345,0.04684984311461449,0.7811188101768494,0.03659529983997345,0.8671699166297913,0.11989045888185501,0.787659764289856,0.042432237416505814,0.9960494041442871,0.375,3.875,0.8179486989974976,1.0
1639,1705,142,1,0,1,7,328,0.4054016172885895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8447411060333252,1.0
1640,1706,142,2,0,1,8,415,0.33417877554893494,0.2094312310218811,0.2094312310218811,0.2094312310218811,0.2094312459230423,0.2094312459230423,1.0,0.2094312310218811,0.2094312459230423,0.8864997625350952,0.8864997625350952,0.441643089056015,0.353963702917099,0.987548291683197,0.1428571492433548,4.0,0.8634488582611084,1.0
1641,1707,142,3,0,1,4,288,0.37308835983276367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8744253516197205,1.0
1642,1708,142,4,0,1,6,766,0.5949097871780396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8576247096061707,1.0
1643,1709,142,5,0,1,9,454,0.6152076721191406,0.5963183045387268,0.5963183045387268,0.7736591696739197,0.1568651646375656,0.1568651646375656,0.26305609941482544,0.5963183045387268,0.1568651646375656,0.8859828114509583,0.206027090549469,0.6429868340492249,0.1490679532289505,0.9839882254600525,0.375,4.0,0.8166492581367493,1.0
1644,1710,142,6,0,1,7,379,0.4387603998184204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8351007103919983,1.0
1645,1711,142,7,0,1,5,309,0.4500342309474945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8609678149223328,1.0
1646,1712,142,8,0,1,8,457,0.3646382987499237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8370558023452759,1.0
1647,1713,142,9,0,1,7,366,0.38126271963119507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8600693941116333,1.0
1648,1714,142,10,0,1,7,285,0.5159165859222412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8320621848106384,1.0
1649,1715,142,11,0,1,3,288,0.852504551410675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8398866653442383,1.0
1650,1716,143,0,0,1,11,482,0.2953265309333801,0.11880700290203094,0.11880700290203094,0.11880700290203094,0.11880699545145035,0.11880699545145035,1.0,0.11880700290203094,0.11880699545145035,0.9216577410697937,0.9216578006744385,0.45887088775634766,0.3593267500400543,0.993624210357666,0.10000000149011612,4.0,0.8226270079612732,1.0
1651,1717,143,1,1,0,11,565,0.6113558411598206,0.46430763602256775,0.46430763602256775,0.46430763602256775,0.46430763602256775,0.46430763602256775,0.9999999403953552,0.46430763602256775,0.46430763602256775,0.9154430627822876,0.9154430627822876,0.5672548413276672,0.4750481843948364,0.993675708770752,0.10000000149011612,4.0,0.8243467807769775,1.0
1652,1718,143,2,0,1,8,624,0.5271043181419373,0.6728377342224121,nan,0.6728377342224121,0.6728377938270569,nan,1.0000001192092896,0.6728377342224121,0.6728377938270569,0.7684509754180908,0.7684509754180908,0.7753105163574219,0.6909250020980835,0.9947695732116699,0.1428571492433548,4.0,0.8095647692680359,1.0
1653,1719,143,3,1,0,10,718,0.4355582594871521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8062470555305481,1.0
1654,1720,143,4,1,0,12,596,0.5098414421081543,0.45269954204559326,0.45269954204559326,0.5193058252334595,0.20414452254772186,0.20414452254772186,0.4509492814540863,0.45269954204559326,0.20414452254772186,0.7636887431144714,0.39471063017845154,0.6973863244056702,0.2639882564544678,0.9954345226287842,0.1818181872367859,4.0,0.7877365350723267,1.0
1655,1721,143,5,0,1,11,387,0.30900388956069946,0.3139657974243164,0.3139657974243164,0.49770790338516235,0.12372596561908722,0.12372596561908722,0.3940746486186981,0.3139657974243164,0.12372596561908722,0.6717581152915955,0.31854012608528137,0.5602892637252808,0.18522296845912933,0.9945060014724731,0.20000000298023224,4.0,0.8116347789764404,1.0
1656,1722,143,6,0,1,18,745,0.8049376606941223,0.816790759563446,0.8004980087280273,0.9999434351921082,0.01586207188665867,0.01819947175681591,0.019419994205236435,0.816790759563446,0.01586207188665867,0.8274673819541931,0.02187904715538025,0.8838874697685242,0.025247301906347275,0.9931148886680603,0.7647058963775635,3.2941176891326904,0.7752334475517273,1.0
1657,1723,143,7,0,1,15,642,0.5602248311042786,0.6262134313583374,0.6262134313583374,0.9063522815704346,0.03170399367809296,0.03170399367809296,0.05062809959053993,0.6262134313583374,0.03170399367809296,0.7035452723503113,0.050797101110219955,0.7321529984474182,0.016140367835760117,0.9970614314079285,0.3571428656578064,3.642857074737549,0.7733166217803955,1.0
1658,1724,143,8,1,0,6,616,0.7654279470443726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8182406425476074,1.0
1659,1725,143,9,0,1,15,613,0.6430070996284485,0.652179479598999,0.5866528153419495,0.9491353034973145,0.02071763388812542,0.037897296249866486,0.03176676854491234,0.652179479598999,0.02071763388812542,0.7073978781700134,0.043647896498441696,0.7864448428153992,0.027218930423259735,0.9943335056304932,0.6428571343421936,3.642857074737549,0.7738608717918396,1.0
1660,1726,143,10,0,1,8,516,0.6307640075683594,0.8404363393783569,nan,0.9310264587402344,0.29717060923576355,nan,0.35359087586402893,0.8404363393783569,0.29717060923576355,0.8305539488792419,0.22830012440681458,0.9311943054199219,0.22686289250850677,0.995333194732666,0.2857142984867096,4.0,0.7899928689002991,1.0
1661,1727,143,11,0,1,11,735,0.6126534938812256,0.6452827453613281,0.5824416279792786,0.833806037902832,0.10713261365890503,0.07915719598531723,0.16602429747581482,0.6452827453613281,0.10713261365890503,0.8625937700271606,0.1564384549856186,0.7428346276283264,0.11035142093896866,0.9896466732025146,0.4000000059604645,4.0,0.8114471435546875,1.0
1662,1728,144,0,0,1,11,991,0.24000561237335205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7944545149803162,1.0
1663,1729,144,1,1,0,16,952,0.6167231798171997,0.16125211119651794,0.16125211119651794,0.16125211119651794,0.16125209629535675,0.16125209629535675,1.0000001192092896,0.16125211119651794,0.16125209629535675,0.9464250206947327,0.9464250206947327,0.28887706995010376,0.21502724289894104,0.9914671182632446,0.06666667014360428,4.0,0.7721864581108093,1.0
1664,1730,144,2,0,1,16,1154,0.5537627339363098,0.48231416940689087,0.5224517583847046,0.7802509069442749,0.1288364827632904,0.15454724431037903,0.26712146401405334,0.48231416940689087,0.1288364827632904,0.9556629657745361,0.30111977458000183,0.7605775594711304,0.1925516128540039,0.9947140216827393,0.20000000298023224,4.0,0.7955791354179382,1.0
1665,1731,144,3,0,1,12,1028,0.5094516277313232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.76994788646698,1.0
